築年数,階,管理費,専有面積,賃貸アパート,賃貸テラス・タウンハウス,賃貸マンション,賃貸一戸建て,区,最寄り駅,歩分,地下階数,地上階数,居室,S,L,D,K
0,5,8300,40.23,False,False,True,False,板橋区,本蓮沼駅,1,0,10,1,0,1,1,1
0,6,8300,40.79,False,False,True,False,板橋区,本蓮沼駅,1,0,10,1,0,1,1,1
0,7,8300,40.79,False,False,True,False,板橋区,本蓮沼駅,1,0,10,1,0,1,1,1
0,8,8300,40.79,False,False,True,False,板橋区,本蓮沼駅,1,0,10,1,0,1,1,1
0,8,8300,40.23,False,False,True,False,板橋区,本蓮沼駅,1,0,10,1,0,1,1,1
20,6,10000,38.05,False,False,True,False,文京区,水道橋駅,4,0,13,1,0,1,1,1
20,13,10000,36.28,False,False,True,False,文京区,水道橋駅,4,0,13,1,0,1,1,1
8,5,10000,30.69,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,4,10000,34.47,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,5,10000,39.69,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,6,10000,34.47,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,5,10000,30.69,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
8,4,10000,34.47,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
8,5,10000,39.69,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
8,6,10000,34.47,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
20,8,8000,25.26,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,0,0,1
20,13,8000,28.06,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,0,0,1
20,4,8000,33.48,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,0,0,1
20,9,8000,35.04,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,0,0,0
20,12,8000,33.48,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,0,0,1
20,8,10000,41.39,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,1,1,1
20,14,10000,47.2,False,False,True,False,文京区,御茶ノ水駅,8,2,15,1,0,1,1,1
16,2,3000,28.53,True,False,False,False,目黒区,大岡山駅,8,0,3,1,0,0,0,1
10,3,3000,29.64,False,False,True,False,北区,駒込駅,4,0,4,1,0,0,1,1
10,3,3900,29.64,False,False,True,False,北区,駒込駅,4,0,4,1,0,0,1,1
19,2,6000,35.95,False,False,True,False,目黒区,目黒駅,10,0,4,1,0,1,1,1
19,1,0,36.71,False,False,True,False,目黒区,目黒駅,10,0,4,1,0,1,1,1
19,1,0,36.07,False,False,True,False,目黒区,目黒駅,10,0,4,1,0,0,0,0
19,1,0,43.77,False,False,True,False,目黒区,目黒駅,10,0,4,1,0,0,0,0
9,2,10000,37.52,False,False,True,False,台東区,三ノ輪駅,5,0,8,2,0,0,0,1
9,6,10000,37.52,False,False,True,False,台東区,三ノ輪駅,5,0,8,2,0,0,0,1
9,6,10000,37.52,False,False,True,False,台東区,三ノ輪駅,5,0,8,2,0,0,0,1
38,2,5000,30.4,True,False,False,False,江戸川区,新柴又駅,8,0,3,2,0,0,0,1
0,1,11000,23.04,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,0
0,4,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,5,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,2,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,3,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,5,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,2,11000,24.3,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,2,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,3,11000,23.77,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,2,11000,24.39,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,1
0,1,11000,27.72,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,0,0
0,1,15000,29.36,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,5,15000,34.99,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,4,15000,34.99,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,3,15000,34.99,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,2,15000,34.99,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,5,15000,35.21,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,4,15000,35.21,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,3,15000,35.21,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
0,2,15000,35.21,False,False,True,False,板橋区,東武練馬駅,7,0,5,1,0,0,1,1
41,1,0,50.0,True,False,False,False,練馬区,練馬駅,10,0,2,3,0,0,1,1
2,1,3000,37.64,True,False,False,False,板橋区,高島平駅,3,0,3,2,0,0,0,1
22,8,10000,35.36,False,False,True,False,足立区,綾瀬駅,2,1,8,1,0,0,1,1
22,6,10000,53.1,False,False,True,False,足立区,綾瀬駅,2,1,8,1,0,1,1,1
11,3,12000,20.55,False,False,True,False,豊島区,大塚駅,5,0,7,1,0,0,0,1
11,6,15000,20.55,False,False,True,False,豊島区,大塚駅,5,0,7,1,0,0,0,1
11,6,15000,20.55,False,False,True,False,豊島区,大塚駅,5,0,7,1,0,0,0,1
12,5,30000,45.62,False,False,True,False,千代田区,飯田橋駅,6,2,40,1,0,1,1,1
12,15,0,45.97,False,False,True,False,千代田区,飯田橋駅,6,2,40,1,0,1,1,1
12,12,0,55.97,False,False,True,False,千代田区,飯田橋駅,6,2,40,2,0,1,1,1
12,21,0,63.79,False,False,True,False,千代田区,飯田橋駅,6,2,40,2,0,1,1,1
12,10,20000,79.05,False,False,True,False,千代田区,飯田橋駅,6,2,40,2,0,1,1,1
12,15,0,71.82,False,False,True,False,千代田区,飯田橋駅,6,2,40,3,0,1,1,1
12,15,0,71.82,False,False,True,False,千代田区,飯田橋駅,6,2,40,3,0,1,1,1
12,15,0,71.82,False,False,True,False,千代田区,飯田橋駅,6,2,40,3,0,1,1,1
3,2,10000,41.94,False,False,True,False,板橋区,ときわ台駅,3,0,4,1,0,1,1,1
12,4,11000,26.6,False,False,True,False,豊島区,池袋駅,14,1,6,1,0,0,0,1
12,4,15000,24.64,False,False,True,False,豊島区,池袋駅,14,1,6,1,0,0,0,1
12,3,11500,26.6,False,False,True,False,豊島区,池袋駅,14,1,6,1,0,0,0,1
12,4,10000,43.8,False,False,True,False,豊島区,池袋駅,14,1,6,1,0,1,1,1
12,6,8000,28.31,False,False,True,False,文京区,湯島駅,5,0,10,1,0,0,0,1
12,8,8000,28.31,False,False,True,False,文京区,湯島駅,5,0,10,1,0,0,0,1
28,19,30000,97.67,False,False,True,False,中央区,浜町駅,5,0,20,3,0,1,1,1
4,1,0,30.32,True,False,False,False,豊島区,東長崎駅,5,0,3,1,0,0,0,1
3,3,10000,31.16,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
3,2,10000,33.0,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
3,2,10000,33.0,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
3,3,10000,31.16,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
2,2,5000,35.33,True,False,False,False,江戸川区,京成小岩駅,17,0,3,1,0,1,1,1
2,2,5000,35.33,True,False,False,False,江戸川区,京成小岩駅,17,0,3,1,0,1,1,1
11,2,6000,26.08,False,False,True,False,中央区,人形町駅,7,0,7,1,0,0,0,1
11,3,6000,25.17,False,False,True,False,中央区,人形町駅,7,0,7,1,0,0,0,1
14,9,10000,25.73,False,False,True,False,台東区,蔵前駅,5,0,12,1,0,0,0,1
14,12,10000,40.9,False,False,True,False,台東区,蔵前駅,5,0,12,1,0,1,1,1
16,1,3000,9.11,True,False,False,False,中野区,中野新橋駅,7,0,2,1,0,0,0,0
11,2,13000,20.47,False,False,True,False,豊島区,大塚駅,5,0,10,1,0,0,0,1
11,9,5000,20.3,False,False,True,False,豊島区,大塚駅,5,0,10,1,0,0,0,1
11,2,13000,20.47,False,False,True,False,豊島区,大塚駅,10,0,10,1,0,0,0,0
11,9,5000,20.3,False,False,True,False,豊島区,大塚駅,10,0,10,1,0,0,0,1
8,2,8000,25.38,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,5,8000,25.53,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,9,8000,25.32,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,8,8000,30.24,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,14,12000,50.97,False,False,True,False,品川区,青物横丁駅,4,0,14,2,0,1,1,1
8,2,8000,25.38,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,6,8000,25.38,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,5,8000,25.53,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,9,8000,25.32,False,False,True,False,品川区,青物横丁駅,4,0,14,1,0,0,0,1
8,14,12000,50.97,False,False,True,False,品川区,青物横丁駅,4,0,14,2,0,1,1,1
3,2,4000,29.52,True,False,False,False,足立区,北千住駅,13,0,3,1,0,0,0,1
3,3,4000,41.52,True,False,False,False,足立区,北千住駅,13,0,3,1,0,1,1,1
17,1,3000,40.05,True,False,False,False,渋谷区,幡ヶ谷駅,7,0,2,1,0,1,1,1
17,1,3000,40.05,True,False,False,False,渋谷区,幡ヶ谷駅,7,0,2,1,0,1,1,1
4,2,12000,28.27,False,False,True,False,中野区,中野駅,10,0,4,1,0,0,0,1
4,2,12000,28.27,False,False,True,False,中野区,中野駅,10,0,4,1,0,0,0,1
4,1,12000,40.39,False,False,True,False,中野区,中野駅,10,0,4,1,0,1,1,1
4,3,15000,46.35,False,False,True,False,中野区,中野駅,10,0,4,1,0,1,1,1
37,4,2000,22.7,False,False,True,False,荒川区,尾久駅,5,0,4,1,0,0,0,1
0,1,13000,34.94,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,5,13000,31.36,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,1,13000,42.39,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,2,13000,40.48,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,2,13000,40.48,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,4,13000,39.68,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,2,13000,39.68,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,2,15000,39.68,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,3,13000,40.48,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,3,13000,39.68,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,3,13000,39.68,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,4,13000,40.48,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,4,13000,39.68,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,1,15000,47.3,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,1,15000,47.25,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,5,13000,46.3,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,5,13000,46.3,False,False,True,False,杉並区,方南町駅,5,0,5,1,0,1,1,1
0,2,15000,47.3,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,2,15000,47.25,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,3,15000,47.3,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,3,15000,47.25,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,3,15000,47.25,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,2,15000,47.3,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,4,15000,47.3,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,4,15000,47.25,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,2,15000,61.51,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,2,15000,61.51,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,3,15000,61.51,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,3,15000,61.51,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,4,15000,61.51,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,4,15000,61.51,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,5,15000,57.63,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
0,5,15000,59.43,False,False,True,False,杉並区,方南町駅,5,0,5,2,0,1,1,1
62,3,7000,19.21,False,False,True,False,文京区,根津駅,6,0,5,1,0,0,0,1
62,3,7000,18.7,False,False,True,False,文京区,根津駅,6,0,5,1,0,0,0,0
62,5,10000,38.15,False,False,True,False,文京区,根津駅,6,0,5,1,0,0,1,1
41,5,10000,66.91,False,False,True,False,文京区,千駄木駅,7,0,5,2,0,1,1,1
11,6,10000,31.59,False,False,True,False,墨田区,錦糸町駅,9,0,7,1,0,1,1,1
0,6,15000,37.17,False,False,True,False,墨田区,押上駅,6,0,12,1,0,1,1,1
0,5,15000,48.17,False,False,True,False,墨田区,押上駅,6,0,12,1,1,1,1,1
0,7,15000,48.17,False,False,True,False,墨田区,押上駅,6,0,12,1,1,1,1,1
0,9,15000,48.17,False,False,True,False,墨田区,押上駅,6,0,12,1,1,1,1,1
0,10,15000,48.17,False,False,True,False,墨田区,押上駅,6,0,12,1,1,1,1,1
0,6,15000,48.17,False,False,True,False,墨田区,押上駅,6,0,12,1,1,1,1,1
0,10,15000,51.74,False,False,True,False,墨田区,押上駅,6,0,12,2,0,1,1,1
0,10,15000,48.17,False,False,True,False,墨田区,押上駅,6,0,12,1,1,1,1,1
8,5,10000,30.69,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,4,10000,34.47,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,5,10000,39.69,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,6,10000,34.47,False,False,True,False,品川区,五反田駅,5,0,12,1,0,1,1,1
8,5,10000,30.69,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
8,4,10000,34.47,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
8,5,10000,39.69,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
8,6,10000,34.47,False,False,True,False,品川区,五反田駅,6,0,12,1,0,1,1,1
33,1,7000,72.0,False,False,True,False,練馬区,大泉学園駅,15,0,5,3,0,1,1,1
3,2,10000,25.11,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,4,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,6,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,4,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,6,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,7,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,5,10000,25.11,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,7,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,6,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,9,10000,25.11,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,2,10000,25.11,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,3,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,6,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,6,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,4,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,7,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,5,10000,25.11,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,7,10000,25.13,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
3,9,10000,25.11,False,False,True,False,江東区,木場駅,7,0,10,1,0,0,1,1
9,2,10000,37.52,False,False,True,False,台東区,三ノ輪駅,5,0,8,2,0,0,0,1
9,6,10000,37.52,False,False,True,False,台東区,三ノ輪駅,5,0,8,2,0,0,0,1
9,6,10000,37.52,False,False,True,False,台東区,三ノ輪駅,5,0,8,2,0,0,0,1
11,1,10000,26.11,False,False,True,False,千代田区,末広町駅,5,4,10,1,0,0,0,0
11,8,15000,50.6,False,False,True,False,千代田区,末広町駅,5,4,10,2,0,1,1,1
10,3,3000,29.64,False,False,True,False,北区,駒込駅,4,0,4,1,0,0,1,1
10,3,3900,29.64,False,False,True,False,北区,駒込駅,4,0,4,1,0,0,1,1
5,3,4000,18.35,True,False,False,False,江戸川区,小岩駅,13,0,3,1,0,0,0,1
5,3,4000,18.35,True,False,False,False,江戸川区,小岩駅,11,0,3,1,0,0,0,1
3,2,4000,29.52,True,False,False,False,足立区,北千住駅,13,0,3,1,0,0,0,1
3,3,4000,41.52,True,False,False,False,足立区,北千住駅,13,0,3,1,0,1,1,1
38,2,5000,30.4,True,False,False,False,江戸川区,新柴又駅,8,0,3,2,0,0,0,1
14,9,10000,25.73,False,False,True,False,台東区,蔵前駅,5,0,12,1,0,0,0,1
14,12,10000,40.9,False,False,True,False,台東区,蔵前駅,5,0,12,1,0,1,1,1
21,3,5000,18.86,False,False,True,False,文京区,春日駅,6,1,7,1,0,0,0,0
21,2,5000,21.8,False,False,True,False,文京区,春日駅,6,1,7,1,0,0,0,1
0,2,12000,30.07,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,4,12000,30.07,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,2,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,3,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,8,12000,30.07,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,5,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,9,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,10,12000,30.07,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,4,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,8,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,2,15000,39.67,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,10,12000,35.79,False,False,True,False,中央区,新日本橋駅,6,0,10,1,0,1,1,1
0,3,15000,39.67,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,7,12000,39.67,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,7,15000,39.67,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,9,15000,39.67,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,8,15000,39.67,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,10,15000,40.01,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,2,15000,49.22,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,3,15000,49.22,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,5,15000,49.22,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,7,15000,49.22,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,9,15000,49.22,False,False,True,False,中央区,新日本橋駅,6,0,10,2,0,1,1,1
0,1,12000,35.57,False,False,True,False,杉並区,高井戸駅,7,0,6,1,0,1,1,1
0,2,12000,35.57,False,False,True,False,杉並区,高井戸駅,7,0,6,1,0,1,1,1
0,5,12000,43.57,False,False,True,False,杉並区,高井戸駅,7,0,6,1,0,1,1,1
0,2,15000,55.65,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,3,15000,55.65,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,1,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,1,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,2,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,3,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,1,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,2,15000,55.65,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,2,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,3,15000,55.65,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,3,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,4,15000,58.09,False,False,True,False,杉並区,高井戸駅,7,0,6,2,0,1,1,1
0,5,15000,94.9,False,False,True,False,杉並区,高井戸駅,7,0,6,3,0,1,1,1
2,1,5000,18.63,False,False,True,False,豊島区,池袋駅,7,0,3,1,0,0,0,1
2,1,5000,18.63,False,False,True,False,豊島区,池袋駅,5,0,3,1,0,0,0,1
2,1,5000,18.63,False,False,True,False,豊島区,池袋駅,5,0,3,1,0,0,0,1
4,2,10000,25.23,False,False,True,False,足立区,西新井駅,11,0,7,1,0,0,0,1
4,3,10000,25.23,False,False,True,False,足立区,西新井駅,11,0,7,1,0,0,0,1
4,5,10000,25.23,False,False,True,False,足立区,西新井駅,11,0,7,1,0,0,0,1
4,4,15000,55.01,False,False,True,False,足立区,西新井駅,11,0,7,2,0,1,1,1
4,3,10000,25.23,False,False,True,False,足立区,西新井駅,10,0,7,1,0,0,0,1
4,5,10000,25.23,False,False,True,False,足立区,西新井駅,10,0,7,1,0,0,0,1
34,3,12000,51.68,False,False,True,False,中野区,中野駅,4,0,5,2,0,0,1,1
3,3,10000,31.16,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
3,2,10000,33.0,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
3,2,10000,33.0,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
3,3,10000,31.16,False,False,True,False,品川区,大井町駅,8,0,5,1,0,1,1,1
5,2,0,26.94,False,False,True,False,豊島区,大塚駅,8,0,3,1,0,0,0,1
6,1,8000,25.23,True,False,False,False,足立区,見沼代親水公園駅,4,0,2,1,0,0,0,1
3,1,7000,64.33,False,False,True,False,杉並区,西荻窪駅,6,0,3,2,0,1,1,1
2,2,15000,35.65,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,2,15000,35.65,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,3,20000,46.63,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,2,20000,46.63,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,4,20000,46.63,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,5,20000,46.63,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,7,20000,46.63,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,5,20000,46.63,False,False,True,False,江東区,亀戸駅,6,0,8,1,0,1,1,1
2,5,15000,55.2,False,False,True,False,板橋区,本蓮沼駅,2,0,14,2,0,1,1,1
22,6,6000,21.17,False,False,True,False,江戸川区,葛西駅,4,0,10,1,0,0,0,1
13,6,20000,60.26,False,False,True,False,目黒区,駒場東大前駅,5,0,8,2,0,1,1,1
11,6,10000,31.59,False,False,True,False,墨田区,錦糸町駅,9,0,7,1,0,1,1,1
0,3,7000,32.98,False,False,True,False,杉並区,中野富士見町駅,5,0,5,1,0,1,1,1
0,2,10000,46.96,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
0,4,10000,46.96,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
0,5,10000,46.96,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
0,1,10000,39.07,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
0,2,7000,38.49,False,False,True,False,杉並区,中野富士見町駅,5,0,5,1,0,1,1,1
0,2,10000,46.96,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
0,4,10000,46.96,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
0,5,10000,46.96,False,False,True,False,杉並区,中野富士見町駅,5,0,5,2,0,1,1,1
15,12,10000,30.42,False,False,True,False,北区,田端駅,10,0,13,1,0,0,0,0
15,3,12000,30.8,False,False,True,False,北区,田端駅,10,0,13,1,0,0,1,1
0,2,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,3,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,4,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,2,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,6,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,4,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,8,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,5,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,9,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,3,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,7,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,5,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,6,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,7,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,5,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,8,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,6,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,9,12000,43.13,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,7,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
0,8,12000,44.78,False,False,True,False,墨田区,菊川駅,9,0,9,1,0,1,1,1
